날짜,체결가_KOSPI,전일비_KOSPI,등락률_KOSPI,거래량(천주)_KOSPI,거래대금(백만)_KOSPI,체결가_KOSDAQ,전일비_KOSDAQ,등락률_KOSDAQ,거래량(천주)_KOSDAQ,거래대금(백만)_KOSDAQ,체결가_KPI200,전일비_KPI200,등락률_KPI200,거래량(천주)_KPI200,거래대금(백만)_KPI200
2012.08.29,1928.54,12.21,+0.64%,578853.0,4766824.0,505.32,5.79,+1.16%,683296.0,2623936.0,254.22,1.65,+0.65%,69483.0,3531211.0
2012.08.28,1916.33,1.54,-0.08%,601127.0,4358101.0,499.53,5.7,+1.15%,671569.0,2457392.0,252.57,0.2,-0.08%,63313.0,3137921.0
2012.08.27,1917.87,1.94,-0.10%,563662.0,5961544.0,493.83,3.68,-0.74%,677748.0,2261743.0,252.77,0.96,-0.38%,82506.0,4930135.0
2012.08.24,1919.81,22.73,-1.17%,615571.0,4278633.0,497.51,1.83,-0.37%,641202.0,2316693.0,253.73,3.55,-1.38%,71466.0,3127744.0
2012.08.23,1942.54,7.35,+0.38%,594864.0,4133832.0,499.34,6.45,+1.31%,616913.0,2401606.0,257.28,1.07,+0.42%,66174.0,3128598.0
2012.08.22,1935.19,8.03,-0.41%,417708.0,4016170.0,492.89,1.17,+0.24%,554661.0,2062159.0,256.21,1.29,-0.50%,68922.0,3146482.0
2012.08.21,1943.22,3.09,-0.16%,402268.0,3723781.0,491.72,1.59,+0.32%,568727.0,2012370.0,257.5,0.53,-0.21%,66056.0,2880104.0
2012.08.20,1946.31,0.23,-0.01%,353453.0,3786672.0,490.13,2.87,+0.59%,543689.0,1915394.0,258.03,0.17,-0.07%,60433.0,3065852.0
2012.08.17,1946.54,11.37,-0.58%,366494.0,4449859.0,487.26,1.94,+0.40%,572429.0,1873592.0,258.2,1.88,-0.72%,74091.0,3784088.0
2012.08.16,1957.91,0.95,+0.05%,426141.0,3972935.0,485.32,4.58,+0.95%,540267.0,1747643.0,260.08,0.03,-0.01%,77590.0,3205161.0
2012.08.14,1956.96,24.52,+1.27%,336639.0,4005981.0,480.74,2.34,+0.49%,513612.0,1584691.0,260.11,3.46,+1.35%,78462.0,3379364.0
2012.08.13,1932.44,13.96,-0.72%,348150.0,3114783.0,478.4,2.89,+0.61%,477138.0,1463453.0,256.65,2.26,-0.87%,52740.0,2507266.0
2012.08.10,1946.4,5.81,+0.30%,320982.0,4000111.0,475.51,1.46,+0.31%,504180.0,1519283.0,258.91,0.83,+0.32%,73422.0,3385006.0
2012.08.09,1940.59,37.36,+1.96%,487612.0,6426153.0,474.05,2.63,+0.56%,577227.0,1488843.0,258.08,5.24,+2.07%,123305.0,5614233.0
2012.08.08,1903.23,16.43,+0.87%,467564.0,5147435.0,471.42,0.18,-0.04%,465564.0,1345774.0,252.84,2.45,+0.98%,110994.0,4369016.0
2012.08.07,1886.8,0.92,+0.05%,320454.0,3465101.0,471.6,1.99,+0.42%,435896.0,1279019.0,250.39,0.03,+0.01%,73776.0,2903397.0
2012.08.06,1885.88,37.2,+2.01%,242753.0,4127403.0,469.61,4.33,+0.93%,433119.0,1232813.0,250.36,5.55,+2.27%,78512.0,3626902.0
2012.08.03,1848.68,20.72,-1.11%,254463.0,3601771.0,465.28,1.35,-0.29%,404275.0,1047232.0,244.81,3.09,-1.25%,71522.0,3098319.0
2012.08.02,1869.4,10.53,-0.56%,267526.0,3350369.0,466.63,1.9,-0.41%,434155.0,1187240.0,247.9,1.7,-0.68%,80617.0,2894755.0
2012.08.01,1879.93,2.06,-0.11%,285300.0,3733696.0,468.53,0.92,+0.20%,367558.0,1071879.0,249.6,0.48,-0.19%,82579.0,3155374.0
2012.07.31,1881.99,38.2,+2.07%,353945.0,5535572.0,467.61,2.15,+0.46%,483258.0,1283485.0,250.08,5.5,+2.25%,100243.0,4888114.0
2012.07.30,1843.79,14.63,+0.80%,333494.0,3833265.0,465.46,0.74,+0.16%,387541.0,1058851.0,244.58,2.35,+0.97%,63208.0,3259040.0
2012.07.27,1829.16,46.69,+2.62%,394116.0,4543305.0,464.72,6.86,+1.50%,534865.0,1356633.0,242.23,6.9,+2.93%,71080.0,3876547.0
2012.07.26,1782.47,13.16,+0.74%,404503.0,3766267.0,457.86,3.14,+0.69%,523222.0,1389657.0,235.33,1.84,+0.79%,66456.0,3049486.0
2012.07.25,1769.31,24.62,-1.37%,460413.0,3771825.0,454.72,13.56,-2.90%,606760.0,1637498.0,233.49,3.16,-1.34%,68101.0,2951659.0
2012.07.24,1793.93,4.49,+0.25%,480765.0,4074951.0,468.28,3.96,-0.84%,567518.0,1659776.0,236.65,0.9,+0.38%,66876.0,3253963.0
2012.07.23,1789.44,33.49,-1.84%,494653.0,3588133.0,472.24,9.59,-1.99%,610231.0,1679539.0,235.75,4.6,-1.91%,63148.0,2709900.0
2012.07.20,1822.93,0.03,-0.00%,405415.0,3515080.0,481.83,3.15,+0.66%,615643.0,1832969.0,240.35,0.09,-0.04%,67270.0,2834620.0
2012.07.19,1822.96,28.05,+1.56%,482364.0,4624045.0,478.68,5.8,+1.23%,607932.0,1809816.0,240.44,4.02,+1.70%,77604.0,3830195.0
2012.07.18,1794.91,27.05,-1.48%,448440.0,4366435.0,472.88,7.73,-1.61%,724311.0,1796549.0,236.42,3.77,-1.57%,80077.0,3548518.0
2012.07.17,1821.96,4.17,+0.23%,401950.0,4025861.0,480.61,2.89,-0.60%,691508.0,1686878.0,240.19,0.8,+0.33%,63714.0,3271698.0
2012.07.16,1817.79,4.9,+0.27%,263491.0,3186678.0,483.5,0.82,-0.17%,548503.0,1497932.0,239.39,0.62,+0.26%,52509.0,2642383.0
2012.07.13,1812.89,27.5,+1.54%,344309.0,4663049.0,484.32,2.06,-0.42%,775479.0,2046819.0,238.77,4.11,+1.75%,77061.0,3978159.0
2012.07.12,1785.39,41.0,-2.24%,314318.0,4213460.0,486.38,5.55,-1.13%,712618.0,1976482.0,234.66,5.68,-2.36%,73105.0,3582372.0
2012.07.11,1826.39,3.06,-0.17%,332443.0,3285617.0,491.93,0.41,-0.08%,786849.0,1995708.0,240.34,0.54,-0.22%,53842.0,2677179.0
2012.07.10,1829.45,6.68,-0.36%,363939.0,3314026.0,492.34,2.89,-0.58%,808068.0,1978164.0,240.88,0.85,-0.35%,56115.0,2660405.0
2012.07.09,1836.13,22.07,-1.19%,277613.0,3252325.0,495.23,1.98,-0.40%,588307.0,1684565.0,241.73,3.34,-1.36%,51289.0,2697351.0
2012.07.06,1858.2,17.29,-0.92%,335727.0,3559298.0,497.21,0.13,-0.03%,690044.0,2134143.0,245.07,2.6,-1.05%,54973.0,2880446.0
2012.07.05,1875.49,1.04,+0.06%,317750.0,3543395.0,497.34,1.53,+0.31%,679562.0,1752246.0,247.67,0.09,-0.04%,64373.0,2848564.0
2012.07.04,1874.45,6.63,+0.35%,332982.0,4532135.0,495.81,1.9,+0.38%,713006.0,1902371.0,247.76,0.96,+0.39%,69272.0,3764115.0
2012.07.03,1867.82,16.17,+0.87%,344449.0,4772351.0,493.91,3.48,+0.71%,686376.0,1828432.0,246.8,2.34,+0.96%,78635.0,4041090.0
2012.07.02,1851.65,2.36,-0.13%,270640.0,3542724.0,490.43,1.27,+0.26%,559697.0,1614505.0,244.46,0.44,-0.18%,63543.0,2964339.0
2012.06.29,1854.01,34.83,+1.91%,309937.0,4293002.0,489.16,3.25,+0.67%,623319.0,1653539.0,244.9,4.92,+2.05%,73281.0,3588893.0
2012.06.28,1819.18,1.53,+0.08%,305118.0,3090506.0,485.91,2.88,+0.60%,710200.0,1735146.0,239.98,0.13,+0.05%,49373.0,2435388.0
2012.06.27,1817.65,0.16,-0.01%,314211.0,4232361.0,483.03,1.31,-0.27%,671521.0,1693599.0,239.85,0.17,+0.07%,61741.0,3571688.0
2012.06.26,1817.81,7.57,-0.41%,307708.0,3581421.0,484.34,0.1,-0.02%,623133.0,1526446.0,239.68,1.07,-0.44%,53711.0,2966064.0
2012.06.25,1825.38,22.01,-1.19%,286909.0,4078253.0,484.44,0.75,-0.15%,595880.0,1511949.0,240.75,3.4,-1.39%,60253.0,3497046.0
2012.06.22,1847.39,41.76,-2.21%,295808.0,4280856.0,485.19,0.01,+0.00%,626569.0,1585229.0,244.15,6.31,-2.52%,66371.0,3668316.0
2012.06.21,1889.15,14.97,-0.79%,383877.0,3735977.0,485.18,0.63,+0.13%,614975.0,1902950.0,250.46,2.46,-0.97%,59444.0,2899021.0
2012.06.20,1904.12,12.35,+0.65%,362348.0,3635005.0,484.55,6.19,+1.29%,573165.0,1763458.0,252.92,1.61,+0.64%,64172.0,2901764.0
2012.06.19,1891.77,0.06,+0.00%,376224.0,3443467.0,478.36,3.1,+0.65%,758182.0,2128321.0,251.31,0.06,-0.02%,52599.0,2710977.0
2012.06.18,1891.71,33.55,+1.81%,371549.0,4386792.0,475.26,7.51,+1.61%,527751.0,1552004.0,251.37,4.8,+1.95%,76390.0,3621918.0
2012.06.15,1858.16,13.32,-0.71%,436672.0,4449366.0,467.75,4.28,-0.91%,593679.0,1744742.0,246.57,2.05,-0.82%,75341.0,3592671.0
2012.06.14,1871.48,12.16,+0.65%,419392.0,4765353.0,472.03,1.07,+0.23%,580588.0,1690251.0,248.62,1.54,+0.62%,76587.0,3839542.0
2012.06.13,1859.32,4.58,+0.25%,549884.0,3735364.0,470.96,1.01,-0.21%,632456.0,1757335.0,247.08,0.65,+0.26%,54576.0,2702469.0
2012.06.12,1854.74,12.3,-0.66%,417375.0,3587653.0,471.97,2.38,+0.51%,579923.0,1736525.0,246.43,1.87,-0.75%,55369.0,2638921.0
2012.06.11,1867.04,31.4,+1.71%,371237.0,4226281.0,469.59,7.6,+1.65%,577653.0,1580805.0,248.3,4.61,+1.89%,69087.0,3385909.0
2012.06.08,1835.64,12.31,-0.67%,373822.0,3397742.0,461.99,4.19,-0.90%,569651.0,1760325.0,243.69,1.82,-0.74%,54276.0,2606288.0
2012.06.07,1847.95,46.1,+2.56%,391582.0,4524807.0,466.18,9.5,+2.08%,582910.0,1697434.0,245.51,6.72,+2.81%,75414.0,3584533.0
2012.06.05,1801.85,18.72,+1.05%,331920.0,3475416.0,456.68,5.84,+1.30%,670752.0,1559478.0,238.79,2.49,+1.05%,58996.0,2705415.0
2012.06.04,1783.13,51.38,-2.80%,387025.0,4859518.0,450.84,21.29,-4.51%,544926.0,1584192.0,236.3,6.68,-2.75%,84393.0,4070014.0
2012.06.01,1834.51,8.96,-0.49%,328985.0,3472674.0,472.13,0.19,+0.04%,488300.0,1410465.0,242.98,1.07,-0.44%,52202.0,2744524.0
2012.05.31,1843.47,1.39,-0.08%,442179.0,4563692.0,471.94,2.32,+0.49%,537308.0,1522592.0,244.05,0.63,-0.26%,69168.0,3607479.0
2012.05.30,1844.86,5.05,-0.27%,399300.0,3621755.0,469.62,0.4,-0.09%,508371.0,1586012.0,244.68,0.58,-0.24%,61761.0,2810513.0
2012.05.29,1849.91,25.74,+1.41%,321007.0,3698861.0,470.02,7.62,+1.65%,401861.0,1353170.0,245.26,3.66,+1.51%,66121.0,2970531.0
2012.05.25,1824.17,9.7,+0.53%,380520.0,3485663.0,462.4,6.68,+1.47%,445737.0,1527350.0,241.6,1.09,+0.45%,57609.0,2721559.0
2012.05.24,1814.47,5.85,+0.32%,401671.0,3481859.0,455.72,0.18,-0.04%,448041.0,1350427.0,240.51,0.75,+0.31%,55968.0,2664271.0
2012.05.23,1808.62,20.07,-1.10%,440968.0,4149950.0,455.9,5.55,-1.20%,431989.0,1357985.0,239.76,2.9,-1.20%,70163.0,3289428.0
2012.05.22,1828.69,29.56,+1.64%,418659.0,4799589.0,461.45,12.56,+2.80%,428173.0,1527826.0,242.66,4.04,+1.69%,85259.0,4027877.0
2012.05.21,1799.13,16.67,+0.94%,408565.0,4214282.0,448.89,0.21,+0.05%,382035.0,1265888.0,238.62,2.77,+1.17%,72021.0,3497591.0
2012.05.18,1782.46,62.78,-3.40%,539564.0,5654878.0,448.68,19.45,-4.15%,452131.0,1485387.0,235.85,8.63,-3.53%,113352.0,4759669.0
2012.05.17,1845.24,4.71,+0.26%,435950.0,5589086.0,468.13,3.12,+0.67%,432797.0,1417599.0,244.48,0.55,+0.23%,112423.0,4879135.0
2012.05.16,1840.53,58.43,-3.08%,419869.0,5468681.0,465.01,15.49,-3.22%,477731.0,1618359.0,243.93,8.39,-3.33%,91375.0,4685320.0
2012.05.15,1898.96,14.77,-0.77%,516768.0,5114692.0,480.5,8.03,-1.64%,523658.0,1883391.0,252.32,1.79,-0.70%,85306.0,4180474.0
2012.05.14,1913.73,3.4,-0.18%,391974.0,3964754.0,488.53,5.13,-1.04%,494336.0,1917859.0,254.11,0.11,+0.04%,62847.0,3247338.0
2012.05.11,1917.13,27.8,-1.43%,529990.0,4334830.0,493.66,0.61,-0.12%,490950.0,1845092.0,254.0,3.89,-1.51%,65470.0,3447197.0
2012.05.10,1944.93,5.36,-0.27%,418439.0,4379618.0,494.27,2.71,+0.55%,484612.0,1673131.0,257.89,0.9,-0.35%,66192.0,3625708.0
2012.05.09,1950.29,16.72,-0.85%,462645.0,4893642.0,491.56,3.04,-0.61%,460175.0,1686303.0,258.79,2.33,-0.89%,70828.0,3966454.0
2012.05.08,1967.01,10.57,+0.54%,486227.0,4107902.0,494.6,7.59,+1.56%,495643.0,1757978.0,261.12,1.39,+0.54%,55536.0,3213829.0
2012.05.07,1956.44,32.71,-1.64%,528564.0,4703551.0,487.01,3.52,-0.72%,368360.0,1375625.0,259.73,4.67,-1.77%,67264.0,3809353.0
2012.05.04,1989.15,5.96,-0.30%,601911.0,4828699.0,490.53,3.09,+0.63%,441052.0,1774313.0,264.4,1.65,-0.62%,68223.0,3728361.0
2012.05.03,1995.11,3.96,-0.20%,676521.0,4572074.0,487.44,1.9,+0.39%,491438.0,1617283.0,266.05,0.56,-0.21%,68474.0,3453693.0
