,종가_DJI@DJI,전일비_DJI@DJI,gvol_DJI@DJI,고가_DJI@DJI,저가_DJI@DJI,시가_DJI@DJI,rate_DJI@DJI,symb_DJI@DJI,종가_NII@NI225,전일비_NII@NI225,gvol_NII@NI225,고가_NII@NI225,저가_NII@NI225,시가_NII@NI225,rate_NII@NI225,symb_NII@NI225,종가_LNS@FTSE100,전일비_LNS@FTSE100,gvol_LNS@FTSE100,고가_LNS@FTSE100,저가_LNS@FTSE100,시가_LNS@FTSE100,rate_LNS@FTSE100,symb_LNS@FTSE100,종가_NAS@IXIC,전일비_NAS@IXIC,gvol_NAS@IXIC,고가_NAS@IXIC,저가_NAS@IXIC,시가_NAS@IXIC,rate_NAS@IXIC,symb_NAS@IXIC,종가_SHS@000001,전일비_SHS@000001,gvol_SHS@000001,고가_SHS@000001,저가_SHS@000001,시가_SHS@000001,rate_SHS@000001,symb_SHS@000001,종가_PAS@CAC40,전일비_PAS@CAC40,gvol_PAS@CAC40,고가_PAS@CAC40,저가_PAS@CAC40,시가_PAS@CAC40,rate_PAS@CAC40,symb_PAS@CAC40,종가_SPI@SPX,전일비_SPI@SPX,gvol_SPI@SPX,고가_SPI@SPX,저가_SPI@SPX,시가_SPI@SPX,rate_SPI@SPX,symb_SPI@SPX,종가_HSI@HSI,전일비_HSI@HSI,gvol_HSI@HSI,고가_HSI@HSI,저가_HSI@HSI,시가_HSI@HSI,rate_HSI@HSI,symb_HSI@HSI,종가_XTR@DAX30,전일비_XTR@DAX30,gvol_XTR@DAX30,고가_XTR@DAX30,저가_XTR@DAX30,시가_XTR@DAX30,rate_XTR@DAX30,symb_XTR@DAX30
20160928,18339.24,110.94,97654310.0,18349.86,18179.34,18240.22,0.61,DJI@DJI,16465.4,-218.53,112235000.0,16515.84,16385.03,16504.99,-1.31,NII@NI225,6849.38,41.71,758509234.0,6878.21,6807.67,6807.67,0.61,LNS@FTSE100,5318.55,12.84,175158298.0,5318.55,5284.84,5312.73,0.24,NAS@IXIC,2987.86,-10.31,10462600000.0,3000.7,2984.32,3000.7,-0.34,SHS@000001,4432.45,33.77,80890759.0,4460.83,4413.12,4413.12,0.77,PAS@CAC40,2171.37,11.44,558057160.0,2172.4,2151.79,2161.85,0.53,SPI@SPX,23619.65,47.75,1585618420.0,23619.65,23370.44,23455.73,0.2,HSI@HSI,10438.34,76.86,87738723.0,10518.36,10417.15,10425.89,0.74,XTR@DAX30
20160927,18228.3,133.47,84127369.0,18238.1,18052.16,18099.21,0.74,DJI@DJI,16683.93,139.37,157077000.0,16683.93,16285.41,16390.91,0.84,NII@NI225,6807.67,-10.37,847954248.0,6865.45,6768.86,6818.04,-0.15,LNS@FTSE100,5305.71,48.22,174938267.0,5306.81,5251.32,5254.18,0.92,NAS@IXIC,2998.17,17.74,12170100000.0,2998.23,2969.13,2974.59,0.6,SHS@000001,4398.68,-9.17,94612203.0,4438.59,4362.93,4436.0,-0.21,PAS@CAC40,2159.93,13.83,534092550.0,2161.13,2141.55,2146.04,0.64,SPI@SPX,23571.9,253.98,1880877984.0,23646.03,23295.05,23356.03,1.09,HSI@HSI,10361.48,-32.23,111484373.0,10455.88,10265.69,10451.4,-0.31,XTR@DAX30
20160926,18094.83,-166.62,95512548.0,18217.76,18083.32,18217.76,-0.91,DJI@DJI,16544.56,-209.46,102852000.0,16707.45,16514.93,16707.45,-1.25,NII@NI225,6818.04,-91.39,795936951.0,6909.63,6806.47,6909.43,-1.32,LNS@FTSE100,5257.49,-48.26,164839001.0,5282.27,5254.96,5275.73,-0.91,NAS@IXIC,2980.43,-53.47,14433000000.0,3028.24,2980.12,3028.24,-1.76,SHS@000001,4407.85,-80.84,88902206.0,4455.59,4402.13,4455.59,-1.8,PAS@CAC40,2146.1,-18.59,517726610.0,2158.54,2145.04,2158.54,-0.86,SPI@SPX,23317.92,-368.56,1712302690.0,23563.5,23276.13,23554.83,-1.56,HSI@HSI,10393.71,-233.26,105447064.0,10560.83,10385.63,10555.19,-2.19,XTR@DAX30
20160923,18261.45,-131.01,87179212.0,18383.76,18254.84,18377.36,-0.71,DJI@DJI,16754.02,-53.6,137955000.0,16808.59,16725.53,16759.84,-0.32,NII@NI225,6909.43,-1.97,760910971.0,6920.23,6882.62,6911.4,-0.03,LNS@FTSE100,5305.75,-33.78,173022742.0,5329.71,5301.63,5327.43,-0.63,NAS@IXIC,3033.89,-8.41,12559100000.0,3046.8,3032.8,3044.79,-0.28,SHS@000001,4488.69,-21.13,87627586.0,4498.35,4476.86,4494.5,-0.47,PAS@CAC40,2164.69,-12.49,520692240.0,2173.75,2163.97,2173.29,-0.57,SPI@SPX,23686.48,-73.32,1947109949.0,23846.71,23628.64,23836.6,-0.31,HSI@HSI,10626.97,-47.21,70001780.0,10675.62,10610.95,10662.49,-0.44,XTR@DAX30
20160922,18392.46,98.76,73029438.0,18449.88,18343.76,18343.76,0.54,DJI@DJI,,,,,,,,,6911.4,76.63,756008548.0,6937.33,6834.77,6834.77,1.12,LNS@FTSE100,5339.52,44.34,186004528.0,5342.88,5320.93,5323.26,0.84,NAS@IXIC,3042.31,16.44,13931000000.0,3054.44,3035.07,3038.42,0.54,SHS@000001,4509.82,100.27,116200518.0,4528.89,4443.67,4444.5,2.27,PAS@CAC40,2177.18,14.06,521694980.0,2179.99,2170.94,2170.94,0.65,SPI@SPX,23759.8,89.9,2411551339.0,24058.65,23683.58,23920.18,0.38,HSI@HSI,10674.18,237.69,98953610.0,10705.4,10517.8,10518.53,2.28,XTR@DAX30
20160921,18293.7,163.74,94101686.0,18307.43,18121.57,18164.96,0.9,DJI@DJI,16807.62,315.47,191107000.0,16823.63,16399.65,16471.85,1.91,NII@NI225,6834.77,3.98,722669031.0,6879.81,6830.47,6830.79,0.06,LNS@FTSE100,5295.18,53.83,195221553.0,5299.4,5233.94,5263.65,1.03,NAS@IXIC,3025.87,2.87,11572100000.0,3032.45,3017.54,3021.58,0.1,SHS@000001,4409.55,20.95,84822160.0,4451.32,4408.3,4439.7,0.48,PAS@CAC40,2163.12,23.36,584045430.0,2165.11,2139.57,2144.58,1.09,SPI@SPX,23669.9,139.04,1689312138.0,23729.02,23436.23,23522.86,0.59,HSI@HSI,10436.49,42.63,79030138.0,10535.25,10427.22,10496.43,0.41,XTR@DAX30
20160920,18129.96,9.79,72454649.0,18227.21,18128.8,18175.36,0.05,DJI@DJI,16492.15,-27.14,121497000.0,16591.7,16403.22,16403.22,-0.16,NII@NI225,6830.79,17.24,716567591.0,6869.1,6798.02,6813.55,0.25,LNS@FTSE100,5241.35,6.33,166114286.0,5265.18,5235.42,5256.19,0.12,NAS@IXIC,3023.0,-3.05,11892400000.0,3027.82,3015.88,3027.17,-0.1,SHS@000001,4388.6,-5.59,75064948.0,4419.9,4375.57,4383.31,-0.13,PAS@CAC40,2139.76,0.64,484990400.0,2150.8,2139.17,2145.94,0.03,SPI@SPX,23530.86,-19.59,1542953057.0,23556.06,23397.13,23494.01,-0.08,HSI@HSI,10393.86,19.99,74047152.0,10465.95,10371.62,10374.68,0.19,XTR@DAX30
20160919,18120.17,-3.63,78088968.0,18254.88,18093.05,18154.82,-0.02,DJI@DJI,,,,,,,,,6813.55,103.27,706346135.0,6813.95,6710.28,6710.28,1.54,LNS@FTSE100,5235.03,-9.54,176436304.0,5281.07,5222.91,5263.55,-0.18,NAS@IXIC,3026.05,23.2,11922500000.0,3026.65,3005.32,3005.32,0.77,SHS@000001,4394.19,61.74,83241199.0,4398.97,4368.85,4368.85,1.43,PAS@CAC40,2139.12,-0.04,513135970.0,2153.61,2135.91,2143.99,0.0,SPI@SPX,23550.45,214.86,2136651303.0,23625.92,23394.95,23486.62,0.92,HSI@HSI,10373.87,97.7,72793725.0,10381.93,10326.75,10349.87,0.95,XTR@DAX30
20160916,18123.8,-88.68,278535026.0,18217.21,18070.21,18217.21,-0.49,DJI@DJI,16519.29,114.28,127130000.0,16532.84,16415.86,16458.74,0.7,NII@NI225,6710.28,-20.02,1387759003.0,6746.29,6692.73,6730.3,-0.3,LNS@FTSE100,5244.57,-5.12,292369516.0,5248.6,5218.97,5238.71,-0.1,NAS@IXIC,,,,,,,,,4332.45,-40.77,214512577.0,4380.13,4310.88,4359.87,-0.93,PAS@CAC40,2139.16,-8.1,1474359740.0,2146.48,2131.2,2146.48,-0.38,SPI@SPX,,,,,,,,,10276.17,-155.03,214977906.0,10427.2,10262.19,10403.67,-1.49,XTR@DAX30
20160915,18212.48,177.71,99564284.0,18250.11,18015.49,18024.91,0.99,DJI@DJI,16405.01,-209.23,117831000.0,16528.02,16359.78,16512.42,-1.26,NII@NI225,6730.3,56.99,770418412.0,6736.84,6654.82,6673.31,0.85,LNS@FTSE100,5249.69,75.92,190577364.0,5254.78,5176.25,5178.1,1.47,NAS@IXIC,,,,,,,,,4373.22,2.96,105473285.0,4381.54,4341.04,4357.29,0.07,PAS@CAC40,2147.26,21.49,582039880.0,2151.31,2122.36,2125.36,1.01,SPI@SPX,23335.59,144.95,1771081500.0,23471.48,23194.37,23237.2,0.63,HSI@HSI,10431.2,52.8,83377481.0,10446.4,10337.23,10360.84,0.51,XTR@DAX30
20160914,18034.77,-31.98,103364109.0,18163.48,17992.21,18073.39,-0.18,DJI@DJI,16614.24,-114.8,116284000.0,16706.61,16585.8,16632.06,-0.69,NII@NI225,6673.31,7.68,697369798.0,6720.29,6665.63,6665.63,0.12,LNS@FTSE100,5173.77,18.52,186871645.0,5201.34,5159.55,5160.21,0.36,NAS@IXIC,3002.85,-20.66,13341300000.0,3017.94,2995.42,3008.9,-0.68,SHS@000001,4370.26,-16.92,110468681.0,4407.48,4360.95,4407.45,-0.39,PAS@CAC40,2125.77,-1.25,613057420.0,2141.33,2119.9,2127.86,-0.06,SPI@SPX,23190.64,-25.12,1531694607.0,23371.53,23155.73,23225.58,-0.11,HSI@HSI,10378.4,-8.2,94000174.0,10450.41,10369.72,10410.3,-0.08,XTR@DAX30
20160913,18066.75,-258.32,102831049.0,18262.99,18028.06,18262.99,-1.41,DJI@DJI,16729.04,56.12,98228000.0,16787.06,16658.4,16764.65,0.34,NII@NI225,6665.63,-35.27,865904364.0,6724.74,6665.63,6700.9,-0.53,LNS@FTSE100,5155.26,-56.63,202229113.0,5195.03,5131.27,5181.14,-1.09,NAS@IXIC,3023.51,1.53,13538800000.0,3029.72,3008.74,3025.03,0.05,SHS@000001,4387.18,-52.62,94789334.0,4470.26,4387.18,4463.26,-1.19,PAS@CAC40,2127.02,-32.02,671922250.0,2150.47,2120.27,2150.47,-1.48,SPI@SPX,23215.76,-74.84,1695537475.0,23652.41,23196.49,23564.13,-0.32,HSI@HSI,10386.6,-45.17,89963718.0,10507.04,10382.85,10483.07,-0.43,XTR@DAX30
20160912,18325.07,239.62,103256877.0,18358.69,17994.84,18028.95,1.32,DJI@DJI,16672.92,-292.84,112778000.0,16802.0,16601.54,16748.36,-1.73,NII@NI225,6700.9,-76.05,887966060.0,6776.95,6654.48,6776.95,-1.12,LNS@FTSE100,5211.89,85.98,196532436.0,5217.88,5097.8,5098.03,1.68,NAS@IXIC,3021.98,-56.87,20601200000.0,3040.95,2999.93,3037.51,-1.85,SHS@000001,4439.8,-51.6,101409357.0,4439.8,4386.11,4415.23,-1.15,PAS@CAC40,2159.04,31.23,678673910.0,2163.3,2119.12,2120.86,1.47,SPI@SPX,23290.6,-809.1,2614774836.0,23625.37,23290.6,23596.03,-3.36,HSI@HSI,10431.77,-141.67,172217200.0,10431.9,10299.38,10380.46,-1.34,XTR@DAX30
20160909,18085.45,-394.46,120672714.0,18404.17,18085.45,18404.17,-2.13,DJI@DJI,16965.76,6.99,123916000.0,17029.78,16902.09,16994.37,0.04,NII@NI225,6776.95,-81.75,792448305.0,6862.38,6762.3,6858.7,-1.19,LNS@FTSE100,5125.91,-133.58,217123142.0,5225.94,5125.91,5217.95,-2.54,NAS@IXIC,3078.85,-17.1,16069300000.0,3101.79,3078.22,3095.43,-0.55,SHS@000001,4491.4,-50.8,93653987.0,4541.76,4481.09,4531.42,-1.12,PAS@CAC40,2127.81,-53.49,733227080.0,2169.08,2127.81,2169.08,-2.45,SPI@SPX,24099.7,180.36,2859415740.0,24364.0,23914.9,23924.77,0.75,HSI@HSI,10573.44,-101.85,101924789.0,10671.66,10539.31,10641.81,-0.95,XTR@DAX30
20160908,18479.91,-46.23,79063230.0,18506.24,18446.69,18486.69,-0.25,DJI@DJI,16958.77,-53.67,111266000.0,17001.84,16836.65,16984.0,-0.32,NII@NI225,6858.7,12.12,808379293.0,6889.64,6819.82,6846.58,0.18,LNS@FTSE100,5259.48,-24.44,182100594.0,5271.01,5248.41,5269.96,-0.46,NAS@IXIC,3095.95,4.02,14588400000.0,3096.78,3083.9,3089.95,0.13,SHS@000001,4542.2,-15.46,97493064.0,4569.62,4485.47,4554.15,-0.34,PAS@CAC40,2181.3,-4.86,530082580.0,2184.94,2177.49,2182.76,-0.22,SPI@SPX,23919.34,177.53,1750233037.0,23928.93,23664.29,23704.36,0.75,HSI@HSI,10675.29,-77.69,93703235.0,10780.42,10570.06,10749.82,-0.72,XTR@DAX30
20160907,18526.14,-11.98,67569967.0,18536.89,18474.77,18527.71,-0.06,DJI@DJI,17012.44,-69.54,132477000.0,17024.26,16903.2,16937.38,-0.41,NII@NI225,6846.58,20.53,938856994.0,6856.12,6814.87,6826.05,0.3,LNS@FTSE100,5283.93,8.02,186335828.0,5287.61,5261.92,5274.23,0.15,NAS@IXIC,3091.93,1.22,18695700000.0,3105.68,3087.88,3091.33,0.04,SHS@000001,4557.66,27.7,77776088.0,4561.36,4520.21,4536.95,0.61,PAS@CAC40,2186.16,-0.32,511720240.0,2187.87,2179.07,2185.17,-0.01,SPI@SPX,23741.81,-45.87,2033681913.0,23830.75,23695.68,23785.23,-0.19,HSI@HSI,10752.98,65.84,79763466.0,10775.93,10659.73,10706.86,0.62,XTR@DAX30
20160906,18538.12,46.16,83711547.0,18551.54,18450.32,18493.4,0.25,DJI@DJI,17081.98,44.35,108284000.0,17097.59,17022.64,17035.03,0.26,NII@NI225,6826.05,-53.37,687092722.0,6887.92,6818.96,6879.42,-0.78,LNS@FTSE100,5275.91,26.01,174721127.0,5275.91,5244.0,5260.0,0.5,NAS@IXIC,3090.71,18.61,17290900000.0,3095.51,3053.19,3071.06,0.61,SHS@000001,4529.96,-11.12,73476902.0,4557.95,4523.44,4556.35,-0.24,PAS@CAC40,2186.48,6.5,569188050.0,2186.57,2175.1,2181.61,0.3,SPI@SPX,23787.68,138.13,1908905880.0,23787.68,23548.55,23683.28,0.58,HSI@HSI,10687.14,14.92,67228345.0,10742.49,10657.43,10704.89,0.14,XTR@DAX30
20160902,18491.96,72.66,74352868.0,18544.76,18439.1,18466.01,0.39,DJI@DJI,16925.68,-1.16,116147000.0,16946.49,16848.12,16903.78,-0.01,NII@NI225,6894.6,148.63,1183869479.0,6928.25,6745.97,6745.97,2.2,LNS@FTSE100,5249.9,22.69,144435539.0,5263.39,5231.02,5249.67,0.43,NAS@IXIC,3067.35,4.04,15044700000.0,3072.53,3050.49,3057.49,0.13,SHS@000001,4542.17,102.5,108748278.0,4548.04,4446.5,4461.29,2.31,PAS@CAC40,2179.98,9.12,491982130.0,2184.87,2173.59,2177.49,0.42,SPI@SPX,23266.7,104.36,2587336382.0,23306.48,23152.79,23157.01,0.45,HSI@HSI,10683.82,149.51,83686872.0,10693.64,10516.81,10570.7,1.42,XTR@DAX30
20160901,18419.3,18.42,74784295.0,18430.05,18295.48,18396.57,0.1,DJI@DJI,16926.84,39.44,131481000.0,16941.18,16864.56,16885.16,0.23,NII@NI225,6745.97,-35.54,991756492.0,6826.22,6723.21,6781.51,-0.52,LNS@FTSE100,5227.21,13.99,157671826.0,5229.94,5189.36,5218.28,0.27,NAS@IXIC,3063.3,-22.18,15519100000.0,3088.7,3062.88,3083.96,-0.72,SHS@000001,4439.67,1.45,110779976.0,4490.91,4421.97,4448.03,0.03,PAS@CAC40,2170.86,-0.09,507264060.0,2173.56,2157.09,2171.33,0.0,SPI@SPX,23162.34,185.46,2180710688.0,23193.03,22843.42,22897.16,0.81,HSI@HSI,10534.31,-58.38,104480684.0,10676.32,10492.29,10622.33,-0.55,XTR@DAX30
20160831,18400.88,-53.42,98252985.0,18439.68,18333.56,18436.7,-0.29,DJI@DJI,16887.4,162.04,150289000.0,16917.86,16836.96,16857.83,0.97,NII@NI225,6781.51,-39.28,942818365.0,6832.89,6779.54,6820.79,-0.58,LNS@FTSE100,5213.22,-9.77,172173164.0,5219.89,5191.18,5216.42,-0.19,NAS@IXIC,3085.49,10.81,14136900000.0,3087.7,3063.4,3072.92,0.35,SHS@000001,4438.22,-19.27,115996186.0,4486.84,4438.22,4451.4,-0.43,PAS@CAC40,2170.95,-5.17,659162200.0,2173.79,2161.35,2173.56,-0.24,SPI@SPX,22976.88,-39.23,1937430559.0,23063.15,22939.87,23043.08,-0.17,HSI@HSI,10592.69,-64.95,89943820.0,10666.81,10591.44,10627.18,-0.61,XTR@DAX30
20160830,18454.3,-48.69,68916111.0,18514.29,18408.52,18491.28,-0.26,DJI@DJI,16725.36,-12.13,103743000.0,16752.16,16677.85,16690.98,-0.07,NII@NI225,6820.79,-17.26,743900778.0,6851.83,6808.07,6838.05,-0.25,LNS@FTSE100,5222.99,-9.34,153910926.0,5241.63,5205.61,5229.88,-0.18,NAS@IXIC,3074.68,4.65,14043500000.0,3082.99,3065.97,3071.44,0.15,SHS@000001,4457.49,33.24,78314639.0,4475.02,4438.42,4439.68,0.75,PAS@CAC40,2176.12,-4.26,470170320.0,2182.27,2170.41,2179.45,-0.2,SPI@SPX,23016.11,194.77,1640769179.0,23073.52,22898.78,22945.08,0.85,HSI@HSI,10657.64,113.2,62085382.0,10688.48,10588.48,10588.71,1.07,XTR@DAX30
20160829,18502.99,107.59,64482006.0,18523.09,18419.92,18421.29,0.58,DJI@DJI,16737.49,376.78,113911000.0,16764.64,16616.65,16631.06,2.3,NII@NI225,,,,,,,,,5232.33,13.41,139012596.0,5245.12,5222.34,5223.8,0.26,NAS@IXIC,3070.03,-0.28,14450000000.0,3074.94,3058.79,3068.46,-0.01,SHS@000001,4424.25,-17.62,50034854.0,4437.82,4390.04,4421.46,-0.4,PAS@CAC40,2180.38,11.34,434407870.0,2183.48,2170.19,2170.19,0.52,SPI@SPX,22821.34,-88.2,1302423450.0,22921.59,22762.73,22904.2,-0.38,HSI@HSI,10544.44,-43.33,35059845.0,10566.69,10441.81,10503.88,-0.41,XTR@DAX30
20160826,18395.4,-53.01,78727278.0,18572.09,18335.34,18467.92,-0.29,DJI@DJI,16360.71,-195.24,104641000.0,16490.52,16320.43,16485.55,-1.18,NII@NI225,6838.05,21.15,532511213.0,6857.29,6798.82,6816.9,0.31,LNS@FTSE100,5218.92,6.71,156229052.0,5253.39,5191.86,5219.05,0.13,NAS@IXIC,3070.31,1.98,14966400000.0,3087.65,3063.89,3069.85,0.06,SHS@000001,4441.87,35.26,73994492.0,4455.61,4387.71,4399.46,0.8,PAS@CAC40,2169.04,-3.43,494425690.0,2187.94,2160.39,2175.1,-0.16,SPI@SPX,22909.54,94.59,1652499174.0,22997.4,22827.22,22827.22,0.41,HSI@HSI,10587.77,58.18,49679639.0,10613.06,10484.03,10512.21,0.55,XTR@DAX30
20160825,18448.41,-33.07,64480387.0,18497.68,18431.46,18471.21,-0.18,DJI@DJI,16555.95,-41.35,92903000.0,16628.79,16520.84,16580.15,-0.25,NII@NI225,6816.9,-18.88,657666632.0,6836.22,6779.15,6835.78,-0.28,LNS@FTSE100,5212.2,-5.49,148865174.0,5230.59,5201.64,5207.61,-0.11,NAS@IXIC,3068.33,-17.55,17403300000.0,3073.44,3041.51,3073.44,-0.57,SHS@000001,4406.61,-28.86,66037849.0,4415.31,4377.79,4414.41,-0.65,PAS@CAC40,2172.47,-2.97,459398340.0,2179.0,2169.74,2173.29,-0.14,SPI@SPX,22814.95,-5.83,1762395856.0,22898.12,22735.03,22814.37,-0.03,HSI@HSI,10529.59,-93.38,54747938.0,10576.56,10470.73,10576.56,-0.88,XTR@DAX30
20160824,18481.48,-65.82,72267424.0,18539.15,18448.27,18537.5,-0.35,DJI@DJI,16597.3,99.94,91106000.0,16648.07,16544.39,16550.21,0.61,NII@NI225,6835.78,-32.73,748158482.0,6868.51,6825.22,6868.51,-0.48,LNS@FTSE100,5217.7,-42.38,169471097.0,5262.99,5205.64,5254.42,-0.81,NAS@IXIC,3085.88,-3.83,14570700000.0,3097.15,3079.55,3092.02,-0.12,SHS@000001,4435.47,14.02,68729459.0,4453.73,4382.71,4389.17,0.32,PAS@CAC40,2175.44,-11.46,472264900.0,2186.66,2171.25,2185.09,-0.52,SPI@SPX,22820.78,-178.15,1834624101.0,23036.07,22702.61,23010.63,-0.77,HSI@HSI,10622.97,30.09,62918068.0,10653.17,10515.16,10531.14,0.28,XTR@DAX30
20160823,18547.3,17.88,73988081.0,18631.6,18545.52,18568.94,0.1,DJI@DJI,16497.36,-100.83,107561000.0,16663.64,16452.0,16549.82,-0.61,NII@NI225,6868.51,39.97,736779306.0,6885.39,6828.54,6828.54,0.59,LNS@FTSE100,5260.08,15.48,153008619.0,5275.74,5257.9,5265.78,0.3,NAS@IXIC,3089.7,4.9,16136900000.0,3101.11,3073.53,3081.57,0.16,SHS@000001,4421.45,31.51,70076914.0,4436.15,4404.0,4406.34,0.72,PAS@CAC40,2186.9,4.26,466736620.0,2193.42,2186.8,2187.81,0.2,SPI@SPX,22998.93,1.02,1580632325.0,22998.93,22854.35,22927.47,0.0,HSI@HSI,10592.88,98.53,57648055.0,10627.0,10516.27,10542.95,0.94,XTR@DAX30
20160822,18529.42,-23.15,73454184.0,18570.92,18466.86,18535.86,-0.12,DJI@DJI,16598.19,52.37,95295000.0,16631.23,16540.93,16599.26,0.32,NII@NI225,6828.54,-30.41,616674263.0,6884.61,6812.07,6858.95,-0.44,LNS@FTSE100,5244.6,6.23,153272046.0,5252.13,5224.63,5231.46,0.12,NAS@IXIC,3084.8,-23.29,18538800000.0,3112.74,3083.59,3107.38,-0.75,SHS@000001,4389.94,-10.58,67700877.0,4443.07,4377.7,4397.39,-0.24,PAS@CAC40,2182.64,-1.23,463033590.0,2185.15,2175.96,2181.58,-0.06,SPI@SPX,22997.91,60.69,1778176525.0,23005.16,22792.42,22941.53,0.26,HSI@HSI,10494.35,-50.01,60733212.0,10656.25,10443.48,10528.88,-0.47,XTR@DAX30
20160819,18552.57,-45.13,93166745.0,18585.17,18491.24,18585.17,-0.24,DJI@DJI,16545.82,59.81,121865000.0,16613.03,16452.61,16558.38,0.36,NII@NI225,6858.95,-10.01,703493816.0,6871.48,6840.94,6868.96,-0.15,LNS@FTSE100,5238.38,-1.77,161120523.0,5245.81,5217.65,5229.87,-0.03,NAS@IXIC,3108.1,3.99,19434700000.0,3113.34,3082.77,3100.39,0.13,SHS@000001,4400.52,-36.54,76553208.0,4436.87,4373.75,4436.09,-0.82,PAS@CAC40,2183.87,-3.15,580186480.0,2185.0,2175.13,2184.24,-0.14,SPI@SPX,22937.22,-85.94,2164574269.0,23153.74,22875.56,23153.74,-0.37,HSI@HSI,10544.36,-58.67,75389066.0,10618.11,10490.96,10613.23,-0.55,XTR@DAX30
20160818,18597.7,23.76,70743759.0,18600.82,18533.29,18566.54,0.13,DJI@DJI,16486.01,-259.63,130440000.0,16714.6,16481.41,16649.91,-1.55,NII@NI225,6868.96,9.81,579672828.0,6893.35,6850.61,6859.15,0.14,LNS@FTSE100,5240.15,11.49,163067621.0,5243.17,5221.84,5226.45,0.22,NAS@IXIC,3104.11,-5.44,22935900000.0,3125.58,3093.32,3107.75,-0.17,SHS@000001,4437.06,19.38,64600550.0,4447.25,4413.06,4441.2,0.44,PAS@CAC40,2187.02,4.8,510514830.0,2187.03,2180.46,2181.9,0.22,SPI@SPX,23023.16,223.38,2404265028.0,23193.9,22976.11,23046.69,0.98,HSI@HSI,10603.03,65.36,55434520.0,10625.33,10548.97,10613.08,0.62,XTR@DAX30
20160817,18573.94,21.92,71001423.0,18582.35,18468.68,18537.09,0.12,DJI@DJI,16745.64,149.13,117405000.0,16772.1,16596.26,16596.26,0.9,NII@NI225,6859.15,-34.77,716397188.0,6920.76,6849.9,6893.92,-0.5,LNS@FTSE100,5228.66,1.55,170949361.0,5230.08,5197.23,5228.44,0.03,NAS@IXIC,3109.55,-0.49,21384000000.0,3114.25,3090.28,3106.99,-0.02,SHS@000001,4417.68,-42.76,68515510.0,4478.58,4415.33,4475.13,-0.96,PAS@CAC40,2182.22,4.07,499856350.0,2183.08,2168.5,2177.84,0.19,SPI@SPX,22799.78,-111.06,2148435802.0,23029.48,22775.87,22995.51,-0.48,HSI@HSI,10537.67,-138.98,68616090.0,10696.76,10516.05,10694.55,-1.3,XTR@DAX30
20160816,18552.02,-84.03,67565352.0,18614.86,18550.65,18614.48,-0.45,DJI@DJI,16596.51,-273.05,110029000.0,16887.57,16596.51,16878.66,-1.62,NII@NI225,6893.92,-47.27,643622084.0,6941.19,6893.92,6941.19,-0.68,LNS@FTSE100,5227.11,-34.9,163691930.0,5248.26,5226.79,5247.96,-0.66,NAS@IXIC,3110.04,-15.16,27832900000.0,3140.44,3102.07,3130.53,-0.49,SHS@000001,4460.44,-37.42,77914964.0,4499.59,4457.25,4476.07,-0.83,PAS@CAC40,2178.15,-12.0,484439230.0,2186.24,2178.14,2186.24,-0.55,SPI@SPX,22910.84,-21.67,2069366007.0,23084.52,22841.66,23008.09,-0.09,HSI@HSI,10676.65,-62.56,63827502.0,10737.07,10634.68,10666.72,-0.58,XTR@DAX30
20160815,18636.05,59.58,62353887.0,18668.44,18588.59,18588.59,0.32,DJI@DJI,16869.56,-50.36,83723000.0,16932.11,16844.58,16866.89,-0.3,NII@NI225,6941.19,25.17,551526770.0,6955.34,6907.17,6916.02,0.36,LNS@FTSE100,5262.02,29.12,150866745.0,5271.36,5241.14,5242.18,0.56,NAS@IXIC,3125.2,74.53,29761700000.0,3137.48,3053.87,3056.48,2.44,SHS@000001,4497.86,-2.33,44737983.0,4528.0,4494.49,4503.65,-0.05,PAS@CAC40,2190.15,6.1,441274610.0,2193.81,2186.08,2186.08,0.28,SPI@SPX,22932.51,165.6,2574779799.0,22975.74,22765.23,22765.23,0.73,HSI@HSI,10739.21,25.78,42913914.0,10802.32,10712.13,10719.14,0.24,XTR@DAX30
20160812,18576.47,-37.05,61582656.0,18606.06,18535.86,18595.65,-0.2,DJI@DJI,16919.92,184.8,119119000.0,16943.67,16818.43,16877.18,1.1,NII@NI225,6916.02,1.31,686792023.0,6931.04,6896.04,6914.71,0.02,LNS@FTSE100,5232.9,4.5,147590217.0,5233.34,5215.54,5219.66,0.09,NAS@IXIC,3050.67,48.03,16817400000.0,3051.05,2999.04,3000.27,1.6,SHS@000001,4500.19,-3.76,64404807.0,4510.06,4490.45,4501.06,-0.08,PAS@CAC40,2184.05,-1.74,432156300.0,2186.28,2179.42,2183.74,-0.08,SPI@SPX,22766.91,186.36,2390043164.0,22816.35,22704.05,22788.88,0.83,HSI@HSI,10713.43,-29.41,60464372.0,10735.11,10685.52,10718.33,-0.27,XTR@DAX30
